id,key,value,type
357799692,building,yes,regular
357799702,building,yes,regular
357799712,building,yes,regular
357799722,building,yes,regular
357799732,building,yes,regular
357799746,building,yes,regular
357799763,building,yes,regular
357799773,building,yes,regular
357799783,building,yes,regular
357799793,building,yes,regular
357799804,building,yes,regular
357799814,building,yes,regular
357799824,building,yes,regular
357799834,building,yes,regular
357799844,building,yes,regular
357799854,building,yes,regular
357799864,building,yes,regular
357799874,building,yes,regular
357799887,building,yes,regular
357799898,building,yes,regular
357801142,building,yes,regular
357801152,building,yes,regular
357801162,building,yes,regular
357801172,building,yes,regular
357801182,building,yes,regular
357801192,building,yes,regular
357801202,building,yes,regular
357801213,building,yes,regular
357801223,building,yes,regular
357801233,building,yes,regular
357801245,building,yes,regular
357801255,building,yes,regular
357801393,building,yes,regular
357801403,building,yes,regular
357801413,building,yes,regular
357801427,building,yes,regular
357801442,building,yes,regular
357801454,building,yes,regular
357801467,building,yes,regular
357801477,building,yes,regular
357801487,building,yes,regular
357801497,building,yes,regular
357801507,building,yes,regular
357801517,building,yes,regular
357801527,building,yes,regular
357801537,building,yes,regular
357801547,building,yes,regular
357801557,building,yes,regular
357801922,building,yes,regular
357801932,building,yes,regular
357801942,building,yes,regular
357801952,building,yes,regular
357801962,building,yes,regular
357801972,building,yes,regular
357801982,building,yes,regular
357801996,building,yes,regular
357802009,building,yes,regular
357802024,building,yes,regular
357802143,building,yes,regular
357802154,building,yes,regular
357802165,building,yes,regular
357802181,building,yes,regular
357802192,building,yes,regular
357802202,building,yes,regular
357802212,building,yes,regular
357802222,building,yes,regular
357802232,building,yes,regular
357802242,building,yes,regular
357802252,building,yes,regular
357802262,building,yes,regular
357802272,building,yes,regular
357802305,building,yes,regular
357802326,building,yes,regular
357802352,building,yes,regular
357802376,building,yes,regular
357802398,building,yes,regular
357802427,building,yes,regular
357802459,building,yes,regular
357802486,building,yes,regular
357802505,building,yes,regular
357802528,building,yes,regular
357802560,building,yes,regular
357802604,building,yes,regular
357802659,building,yes,regular
357802703,building,yes,regular
357802741,building,yes,regular
357802777,building,yes,regular
357802811,building,yes,regular
357802832,building,yes,regular
357802864,building,yes,regular
357803028,building,yes,regular
357803039,building,yes,regular
357803049,building,yes,regular
357803059,building,yes,regular
357803069,building,yes,regular
357803079,building,yes,regular
357803098,building,yes,regular
357803109,building,yes,regular
357803120,building,yes,regular
357803130,building,yes,regular
357803140,building,yes,regular
357803150,building,yes,regular
357803160,building,yes,regular
357803171,building,yes,regular
357803181,building,yes,regular
357803193,building,yes,regular
357803204,building,yes,regular
357803217,building,yes,regular
357803236,building,yes,regular
357803391,building,yes,regular
357803401,building,yes,regular
357803411,building,yes,regular
357803422,building,yes,regular
357803432,building,yes,regular
357803442,building,yes,regular
357803452,building,yes,regular
357803462,building,yes,regular
357803472,building,yes,regular
357803615,building,yes,regular
357803625,building,yes,regular
357803640,building,yes,regular
357803652,building,yes,regular
357803663,building,yes,regular
357803676,building,yes,regular
357803686,building,yes,regular
357803697,building,yes,regular
357803958,building,yes,regular
357803968,building,yes,regular
357803978,building,yes,regular
357803988,building,yes,regular
357803998,building,yes,regular
357804031,building,yes,regular
357804041,building,yes,regular
357804051,building,yes,regular
357804061,building,yes,regular
357804071,building,yes,regular
357804081,building,yes,regular
357804091,building,yes,regular
357804101,building,yes,regular
357804101,street,Gladstone Street,addr
357804101,housenumber,2026,addr
357804111,building,yes,regular
357804121,building,yes,regular
357804121,street,East 33rd Avenue,addr
357804121,housenumber,2025,addr
357804433,building,yes,regular
357804443,building,yes,regular
357804453,building,yes,regular
357804463,building,yes,regular
357804473,building,yes,regular
357804483,building,yes,regular
357804493,building,yes,regular
357804503,building,yes,regular
357805193,building,yes,regular
357805203,housenumber,3787,addr
357805203,street,West 4th Avenue,addr
357805203,building,yes,regular
357805213,building,yes,regular
357805223,building,yes,regular
357805233,building,yes,regular
357805247,building,yes,regular
357805267,building,yes,regular
357805277,building,yes,regular
357806120,building,yes,regular
357806132,building,yes,regular
357806142,building,yes,regular
357806155,building,yes,regular
357806166,building,yes,regular
357806176,building,yes,regular
357806186,building,yes,regular
357806197,building,yes,regular
357806207,building,yes,regular
357806217,building,yes,regular
357806227,building,yes,regular
357807431,building,yes,regular
357807441,building,yes,regular
357807451,building,yes,regular
357807461,building,yes,regular
357807471,building,yes,regular
357807481,building,yes,regular
357807491,building,yes,regular
357807501,building,yes,regular
357807511,building,yes,regular
357807521,building,yes,regular
357807534,building,yes,regular
357807550,building,yes,regular
357807565,building,yes,regular
357807580,building,yes,regular
357807738,building,yes,regular
357807748,building,yes,regular
357807758,building,yes,regular
357807769,building,yes,regular
357807779,building,yes,regular
357807789,building,yes,regular
357807799,building,yes,regular
357807809,building,yes,regular
357807819,building,yes,regular
357807829,building,yes,regular
357807839,building,yes,regular
357807849,building,yes,regular
357807859,building,yes,regular
357807869,building,yes,regular
357807879,building,yes,regular
357807889,building,yes,regular
357807899,building,yes,regular
357807909,building,yes,regular
357807919,building,yes,regular
357807929,building,yes,regular
357807939,building,yes,regular
357807949,building,yes,regular
357807959,building,yes,regular
357807969,building,yes,regular
357807979,building,yes,regular
357807989,building,yes,regular
357807999,building,yes,regular
357808009,building,yes,regular
357808019,building,yes,regular
357808029,building,yes,regular
357808039,building,yes,regular
357808049,building,yes,regular
357808059,building,yes,regular
357808069,building,yes,regular
357808079,building,yes,regular
357808089,building,yes,regular
357808100,building,yes,regular
357808111,building,yes,regular
357808121,building,yes,regular
357808131,building,yes,regular
357808141,building,yes,regular
357808151,building,yes,regular
357808161,building,yes,regular
357808173,building,yes,regular
357808190,building,yes,regular
357808208,building,yes,regular
357808225,building,yes,regular
357808243,building,yes,regular
357808372,building,yes,regular
357808404,building,yes,regular
357808404,levels,1,building
357808456,building,yes,regular
357808509,building,yes,regular
357808509,levels,2,building
357808542,building,yes,regular
357808577,building,yes,regular
357808621,building,yes,regular
357808679,building,yes,regular
357808725,building,yes,regular
357809393,building,yes,regular
357809403,building,yes,regular
357809413,building,yes,regular
357809423,building,yes,regular
357809433,building,yes,regular
357809445,building,yes,regular
357809455,building,yes,regular
357809467,building,yes,regular
357809478,building,yes,regular
357809490,building,yes,regular
357809500,building,yes,regular
357809510,building,yes,regular
357809521,building,yes,regular
357809532,building,yes,regular
357809542,building,yes,regular
357809563,building,yes,regular
357809573,building,yes,regular
357809583,building,yes,regular
357809593,building,yes,regular
357809603,building,yes,regular
357809613,building,yes,regular
357809623,building,yes,regular
357809633,building,yes,regular
357809643,building,yes,regular
357809653,building,yes,regular
357809663,building,yes,regular
357809673,building,yes,regular
357809683,building,yes,regular
357809697,building,yes,regular
357809713,building,yes,regular
357809724,building,yes,regular
357809734,building,yes,regular
357809744,building,yes,regular
357809754,building,yes,regular
357809764,building,yes,regular
357809774,building,yes,regular
357809784,building,yes,regular
357809794,building,yes,regular
357809804,building,yes,regular
357809814,building,yes,regular
357809824,building,yes,regular
357809835,building,yes,regular
357809846,building,yes,regular
357810288,building,yes,regular
357810298,building,yes,regular
357810308,building,yes,regular
357810318,building,yes,regular
357810365,building,yes,regular
357810375,building,yes,regular
357810385,building,yes,regular
357810396,building,yes,regular
357810406,building,yes,regular
357810416,building,yes,regular
357810426,building,yes,regular
357810437,building,yes,regular
357810447,building,yes,regular
357810457,building,yes,regular
357810467,building,yes,regular
357810477,building,yes,regular
357811003,building,yes,regular
357811013,building,yes,regular
357811023,building,yes,regular
357811033,building,yes,regular
357811090,building,yes,regular
357811100,building,yes,regular
357811110,building,yes,regular
357811323,building,yes,regular
357811333,building,yes,regular
357811343,building,yes,regular
357811353,building,yes,regular
357811353,street,East 33rd Avenue,addr
357811353,housenumber,2048,addr
357811364,building,yes,regular
357811457,building,yes,regular
357811467,building,yes,regular
357811479,building,yes,regular
357811492,building,yes,regular
357811508,building,yes,regular
357811524,building,yes,regular
357811541,building,yes,regular
357811556,building,yes,regular
357811573,building,yes,regular
357811593,building,yes,regular
357811611,building,yes,regular
357811624,building,yes,regular
357811639,building,yes,regular
357811653,building,yes,regular
357812551,building,yes,regular
357812562,building,yes,regular
357812572,building,yes,regular
357812582,building,yes,regular
357812592,building,yes,regular
357812602,building,yes,regular
357812612,building,yes,regular
357812622,building,yes,regular
357812633,building,yes,regular
357812643,building,yes,regular
357812653,building,yes,regular
357812663,building,yes,regular
357812882,building,yes,regular
357812892,building,yes,regular
357812902,building,yes,regular
357814029,building,yes,regular
357814040,building,yes,regular
357814051,building,yes,regular
357814062,building,yes,regular
357814072,building,yes,regular
357814082,building,yes,regular
357814092,building,yes,regular
357814102,building,yes,regular
357814112,building,yes,regular
357814122,building,yes,regular
357814132,building,yes,regular
357814143,building,yes,regular
357814153,building,yes,regular
357814163,building,yes,regular
357814173,building,yes,regular
357814183,building,yes,regular
357814193,building,yes,regular
357814203,building,yes,regular
357814213,building,yes,regular
357814223,building,yes,regular
357840282,building,yes,regular
357840293,building,yes,regular
357840303,building,yes,regular
357840313,building,yes,regular
357840323,building,yes,regular
357841694,building,yes,regular
357841704,building,yes,regular
357841714,building,yes,regular
357977619,building,yes,regular
357977629,building,yes,regular
357977639,building,yes,regular
357977779,building,yes,regular
357977789,building,yes,regular
357977799,building,yes,regular
357977809,building,yes,regular
357977981,building,yes,regular
357977991,building,yes,regular
357978059,building,yes,regular
357978069,building,yes,regular
357978079,building,yes,regular
357978089,building,yes,regular
357978703,building,yes,regular
357978713,building,yes,regular
357978723,building,yes,regular
357978733,building,yes,regular
357979273,building,yes,regular
357979375,building,yes,regular
357979385,building,yes,regular
357979445,building,yes,regular
357979455,building,yes,regular
357979465,building,yes,regular
357979475,building,yes,regular
357996620,building,yes,regular
357996630,building,yes,regular
357996640,building,yes,regular
357996650,building,yes,regular
357996660,housenumber,3583,addr
357996660,street,Kingsway,addr
357996660,building,yes,regular
357996670,building,yes,regular
357996680,building,yes,regular
357996690,building,yes,regular
357996700,building,yes,regular
357996710,building,yes,regular
357999787,building,yes,regular
357999807,building,yes,regular
357999830,building,yes,regular
357999850,building,yes,regular
357999868,building,yes,regular
357999891,building,yes,regular
357999914,building,yes,regular
357999936,building,yes,regular
357999956,building,yes,regular
357999976,building,yes,regular
357999996,building,yes,regular
358000013,building,yes,regular
358000036,building,yes,regular
358000061,building,yes,regular
358000089,building,yes,regular
358000114,building,yes,regular
358000140,building,yes,regular
358000167,building,yes,regular
358000193,building,yes,regular
358000219,building,yes,regular
358000245,building,yes,regular
358000258,building,yes,regular
358000276,building,yes,regular
358000294,building,yes,regular
358000313,building,yes,regular
358000329,building,yes,regular
358000349,building,yes,regular
358000374,name,Our Lady Of Sorrows Gymnasium,regular
358000374,building,school,regular
358000394,building,yes,regular
358000414,building,yes,regular
358000435,building,yes,regular
358000457,building,yes,regular
358000479,building,yes,regular
358000501,building,yes,regular
358000521,building,yes,regular
358000541,building,yes,regular
358000559,building,yes,regular
358000580,building,yes,regular
358000598,building,yes,regular
358000618,building,yes,regular
358000636,building,yes,regular
358000656,building,yes,regular
358000667,building,yes,regular
358000685,building,yes,regular
358000703,building,yes,regular
358000721,building,yes,regular
358000741,building,yes,regular
358000760,building,yes,regular
358000780,building,yes,regular
358000804,building,yes,regular
358000823,building,yes,regular
358000842,building,yes,regular
358000859,building,yes,regular
358000879,building,yes,regular
358000899,building,yes,regular
358000918,building,yes,regular
358000937,building,yes,regular
358000957,building,yes,regular
358000976,building,yes,regular
358000997,building,yes,regular
358001017,building,yes,regular
358001034,building,yes,regular
358001052,building,yes,regular
358001066,building,yes,regular
358001083,building,yes,regular
358001102,building,yes,regular
358001122,building,yes,regular
358001145,building,yes,regular
358001165,building,yes,regular
358001184,building,yes,regular
358001202,building,yes,regular
358001219,building,yes,regular
358001232,building,yes,regular
358001242,building,yes,regular
358001252,building,yes,regular
358001262,building,yes,regular
358001279,building,yes,regular
358001300,building,yes,regular
358001319,building,yes,regular
358001338,building,yes,regular
358001729,building,yes,regular
358001751,building,yes,regular
358001772,building,yes,regular
358001794,housenumber,2566,addr
358001794,street,Kingsway,addr
358001794,building,yes,regular
358001808,building,yes,regular
358001818,housenumber,2560,addr
358001818,street,Kingsway,addr
358001818,building,yes,regular
358002782,building,yes,regular
358002792,building,yes,regular
358002802,building,yes,regular
358002812,building,yes,regular
358002936,building,yes,regular
358002946,building,yes,regular
358002961,building,yes,regular
358002971,building,yes,regular
358003564,building,yes,regular
358003574,building,yes,regular
358003584,building,yes,regular
358003594,building,yes,regular
358003604,building,yes,regular
358003614,building,yes,regular
358004119,building,yes,regular
358004129,building,yes,regular
358004139,building,yes,regular
358004149,building,yes,regular
358004159,building,yes,regular
358004169,building,yes,regular
358004293,building,yes,regular
358004303,building,yes,regular
358004313,building,yes,regular
358004323,building,yes,regular
358004333,building,yes,regular
358004343,building,yes,regular
358006506,building,yes,regular
358006516,building,yes,regular
358006529,building,yes,regular
358006539,building,yes,regular
358006549,building,yes,regular
358006559,building,yes,regular
358006570,building,yes,regular
358006580,building,yes,regular
358006596,building,yes,regular
358006606,building,yes,regular
358006616,building,yes,regular
358006626,building,yes,regular
358006636,building,yes,regular
358006646,building,yes,regular
358006656,building,yes,regular
358006666,building,yes,regular
358006676,building,yes,regular
358006686,building,yes,regular
358006696,building,yes,regular
358006712,building,yes,regular
358006722,building,yes,regular
358006732,building,yes,regular
358006742,building,yes,regular
358006752,building,yes,regular
358006762,building,yes,regular
358006772,building,yes,regular
358006782,building,yes,regular
358006792,building,yes,regular
358006802,building,yes,regular
358006812,building,yes,regular
358006822,building,yes,regular
358008215,building,yes,regular
358008225,building,yes,regular
358008235,building,yes,regular
358008245,building,yes,regular
358008255,building,yes,regular
358008265,building,yes,regular
358008275,building,yes,regular
358008285,building,yes,regular
358008295,building,yes,regular
358008305,building,yes,regular
358008315,building,yes,regular
358008325,building,yes,regular
358008335,building,yes,regular
358008345,building,yes,regular
358008355,building,yes,regular
358008365,building,yes,regular
358008375,building,yes,regular
358008386,building,yes,regular
358008396,building,yes,regular
358008406,building,yes,regular
358009368,building,yes,regular
358009378,building,yes,regular
358009388,building,yes,regular
358009398,building,yes,regular
358009409,building,yes,regular
358009419,housenumber,7710,addr
358009419,street,Granville Street,addr
358009419,building,yes,regular
358009438,building,yes,regular
358009454,building,yes,regular
358009476,building,yes,regular
358009492,building,yes,regular
358009505,building,yes,regular
358009515,building,yes,regular
358009527,building,yes,regular
358009537,building,yes,regular
358009547,building,yes,regular
358009557,housenumber,7790,addr
358009557,street,Granville Street,addr
358009557,building,yes,regular
358009557,levels,1,building
358009567,building,yes,regular
358009577,building,yes,regular
358009587,building,yes,regular
358009587,levels,2,building
358010481,building,yes,regular
358010491,building,yes,regular
358010501,building,yes,regular
358010511,building,yes,regular
358010521,building,yes,regular
358010531,building,yes,regular
358010541,building,yes,regular
358010551,building,yes,regular
358010561,building,yes,regular
358010573,building,yes,regular
358023892,building,yes,regular
358023922,building,yes,regular
358023957,building,yes,regular
358024014,building,yes,regular
358024082,building,yes,regular
358024124,building,yes,regular
358024155,building,yes,regular
358024194,building,yes,regular
358024233,building,yes,regular
358024271,building,yes,regular
358024310,building,yes,regular
358024351,building,yes,regular
358024396,building,yes,regular
358024437,building,yes,regular
358024483,building,yes,regular
358033396,building,yes,regular
358033412,building,yes,regular
358033431,building,yes,regular
358033456,building,yes,regular
358033476,building,yes,regular
358033495,building,yes,regular
358033513,building,yes,regular
358033530,building,yes,regular
358033541,building,yes,regular
358035822,building,yes,regular
358035838,building,yes,regular
358035856,building,yes,regular
358035869,building,yes,regular
358035880,building,yes,regular
358035892,building,yes,regular
358035902,building,yes,regular
358035917,building,yes,regular
358035931,building,yes,regular
358035946,building,yes,regular
358035969,building,yes,regular
358035989,building,yes,regular
358036008,building,yes,regular
358036024,building,yes,regular
358036036,building,yes,regular
358038479,building,yes,regular
358038489,building,yes,regular
358038499,building,yes,regular
358038509,building,yes,regular
358038519,building,yes,regular
358038529,building,yes,regular
358038539,building,yes,regular
358038550,building,yes,regular
358038560,building,yes,regular
358038570,building,yes,regular
358038580,building,yes,regular
358038598,building,yes,regular
358038616,building,yes,regular
358038635,building,yes,regular
358038645,building,yes,regular
358038655,building,yes,regular
358038665,building,yes,regular
358038675,building,yes,regular
358038685,building,yes,regular
358038723,building,yes,regular
358038734,building,yes,regular
358038744,building,yes,regular
358038754,building,yes,regular
358038764,building,yes,regular
358038775,building,yes,regular
358038785,building,yes,regular
358038796,building,yes,regular
358038806,building,yes,regular
358038819,building,yes,regular
358038830,building,yes,regular
358038841,building,yes,regular
358038851,building,yes,regular
358038865,building,yes,regular
358038878,building,yes,regular
358038891,building,yes,regular
358038911,building,yes,regular
358038932,building,yes,regular
358038945,building,yes,regular
358038955,building,yes,regular
358038965,building,yes,regular
358038975,building,yes,regular
358038985,building,yes,regular
358039015,building,yes,regular
358039032,building,yes,regular
358039046,building,yes,regular
358039060,building,yes,regular
358039070,building,yes,regular
358039080,building,yes,regular
358039090,building,yes,regular
358039100,building,yes,regular
358039110,building,yes,regular
358039120,building,yes,regular
358039130,building,yes,regular
358039140,building,yes,regular
358039150,building,yes,regular
358039160,building,yes,regular
358039170,building,yes,regular
358039180,building,yes,regular
358039249,building,yes,regular
358039264,building,yes,regular
358043796,building,yes,regular
358043814,building,yes,regular
358043833,building,yes,regular
358043851,building,yes,regular
358043870,building,yes,regular
358043889,building,yes,regular
358046704,building,yes,regular
358046714,building,yes,regular
358046724,building,yes,regular
358046734,building,yes,regular
358046745,building,yes,regular
358046759,building,yes,regular
358046769,building,yes,regular
358046779,building,yes,regular
358046790,building,yes,regular
358046800,building,yes,regular
358046810,building,yes,regular
358046820,building,yes,regular
358046830,building,yes,regular
358046840,building,yes,regular
358046850,building,yes,regular
358046860,building,yes,regular
358046870,building,yes,regular
358046880,building,yes,regular
358046890,building,yes,regular
358046900,building,yes,regular
358046910,building,yes,regular
358046920,building,yes,regular
358046930,building,yes,regular
358046940,building,yes,regular
358046950,building,yes,regular
358046961,building,yes,regular
358046971,housenumber,3609,addr
358046971,street,West Broadway,addr
358046971,building,yes,regular
358046981,building,yes,regular
358046991,housenumber,1989,addr
358046991,street,Dunbar Street,addr
358046991,building,yes,regular
358047001,building,yes,regular
358047012,building,yes,regular
358047022,building,yes,regular
358047032,building,yes,regular
358047042,building,yes,regular
358047052,building,yes,regular
358047062,building,yes,regular
358047072,building,yes,regular
358047232,building,yes,regular
358047242,building,yes,regular
358047252,building,yes,regular
358047262,building,yes,regular
358047272,building,yes,regular
358047282,building,yes,regular
358047292,building,yes,regular
358047302,building,yes,regular
358047312,building,yes,regular
358047322,building,yes,regular
358047334,building,yes,regular
358047344,building,yes,regular
358047354,building,yes,regular
358047365,building,yes,regular
358047413,building,yes,regular
358047430,building,yes,regular
358047443,building,yes,regular
358047453,building,yes,regular
358047463,building,yes,regular
358047473,building,yes,regular
358047483,housenumber,3636,addr
358047483,street,West Broadway,addr
358047483,building,yes,regular
358048642,building,yes,regular
358048655,building,yes,regular
358048668,building,yes,regular
358048681,building,yes,regular
358048695,building,yes,regular
358048708,building,yes,regular
358048722,building,yes,regular
358048736,building,yes,regular
358048750,building,yes,regular
358048761,building,yes,regular
358048774,housenumber,2840,addr
358048774,street,Euclid Avenue,addr
358048774,building,yes,regular
358048787,building,yes,regular
358048800,building,yes,regular
358048813,building,yes,regular
358048827,building,yes,regular
358048840,building,yes,regular
358048854,building,yes,regular
358048867,building,yes,regular
358048880,building,yes,regular
358048894,building,yes,regular
358048907,building,yes,regular
358048920,building,yes,regular
358048934,building,yes,regular
358048947,building,yes,regular
358048961,building,yes,regular
358048974,building,yes,regular
358048987,building,yes,regular
358049001,building,yes,regular
358049016,building,yes,regular
358049034,building,yes,regular
358049048,building,yes,regular
358049061,building,yes,regular
358049074,building,yes,regular
358049088,building,yes,regular
358049101,building,yes,regular
358051096,building,yes,regular
358051106,building,yes,regular
358051116,building,yes,regular
358051126,building,yes,regular
358051136,building,yes,regular
358051146,building,yes,regular
358051157,building,yes,regular
358051167,building,yes,regular
358051177,building,yes,regular
358051187,building,yes,regular
358051197,building,yes,regular
358051207,building,yes,regular
358051217,building,yes,regular
358051227,building,yes,regular
358051237,building,yes,regular
358051247,building,yes,regular
358051257,building,yes,regular
358051267,building,yes,regular
358051277,building,yes,regular
358051287,building,yes,regular
358051297,building,yes,regular
358051307,building,yes,regular
358051317,building,yes,regular
358051327,building,yes,regular
358051649,building,yes,regular
358051659,building,yes,regular
358051669,building,yes,regular
358051679,building,yes,regular
358051691,building,yes,regular
358051703,building,yes,regular
358051714,building,yes,regular
358051724,building,yes,regular
358051734,building,yes,regular
358051744,building,yes,regular
358051755,building,yes,regular
358051765,building,yes,regular
358051775,building,yes,regular
358051785,building,yes,regular
358051795,building,yes,regular
358051805,building,yes,regular
358051815,building,yes,regular
358051825,building,yes,regular
358051835,building,yes,regular
358051845,building,yes,regular
358051855,building,yes,regular
358051865,building,yes,regular
358052348,building,yes,regular
358052358,building,yes,regular
358052368,building,yes,regular
358052378,building,yes,regular
358052389,housenumber,4783,addr
358052389,street,Earles Street,addr
358052389,building,yes,regular
358052399,housenumber,4795,addr
358052399,street,Earles Street,addr
358052399,building,yes,regular
358052409,building,yes,regular
358052419,building,yes,regular
358053670,building,yes,regular
358053680,building,yes,regular
358053690,building,yes,regular
358053700,building,yes,regular
358053710,building,yes,regular
358053720,building,yes,regular
358053730,building,yes,regular
358053740,building,yes,regular
358054114,building,yes,regular
358054124,building,yes,regular
358054135,building,yes,regular
358054150,building,yes,regular
358054164,building,yes,regular
358054180,building,yes,regular
358054197,building,yes,regular
358054212,building,yes,regular
358054222,building,yes,regular
358054232,building,yes,regular
358054242,building,yes,regular
358054252,building,yes,regular
358054262,building,yes,regular
358054272,building,yes,regular
358054282,building,yes,regular
358054292,building,yes,regular
358054302,building,yes,regular
358054314,building,yes,regular
358054324,building,yes,regular
358054334,building,yes,regular
358054344,building,yes,regular
358054354,building,yes,regular
358054365,building,yes,regular
358054375,building,yes,regular
358054385,building,yes,regular
358054395,building,yes,regular
358054405,building,yes,regular
358054415,building,yes,regular
358054425,building,yes,regular
358054435,building,yes,regular
358054445,building,yes,regular
358054455,building,yes,regular
358054666,building,yes,regular
358054676,building,yes,regular
358054686,building,yes,regular
358054696,building,yes,regular
358054848,building,yes,regular
358054858,building,yes,regular
358054868,building,yes,regular
358054878,building,yes,regular
358054888,building,yes,regular
358054898,building,yes,regular
358054908,building,yes,regular
358054918,building,yes,regular
358054929,building,yes,regular
358054939,building,yes,regular
358054949,building,yes,regular
358054959,building,yes,regular
358054969,building,yes,regular
358054979,building,yes,regular
358054990,building,yes,regular
358055878,building,yes,regular
358055888,building,yes,regular
358055898,building,yes,regular
358055908,building,yes,regular
358055918,building,yes,regular
358055929,building,yes,regular
358055939,building,yes,regular
358055949,building,yes,regular
358055959,building,yes,regular
358055969,building,yes,regular
358055981,building,yes,regular
358055995,building,yes,regular
358056008,building,yes,regular
358056020,building,yes,regular
358057099,building,yes,regular
358057117,building,yes,regular
358057137,building,yes,regular
358057156,building,yes,regular
358057173,building,yes,regular
358057184,building,yes,regular
358057194,building,yes,regular
358057204,building,yes,regular
358057214,building,yes,regular
358057224,building,yes,regular
358057234,building,yes,regular
358057247,building,yes,regular
358057267,building,yes,regular
358057287,building,yes,regular
358057305,building,yes,regular
358057319,building,yes,regular
358057329,building,yes,regular
358057339,building,yes,regular
358057349,building,yes,regular
358057359,building,yes,regular
358057369,building,yes,regular
358057379,building,yes,regular
358057396,building,yes,regular
358057417,building,yes,regular
358057436,building,yes,regular
358060373,building,yes,regular
358060384,building,yes,regular
358060398,building,yes,regular
358060408,building,yes,regular
358060423,building,yes,regular
358060447,building,yes,regular
358060468,building,yes,regular
358060483,building,yes,regular
358060493,building,yes,regular
358060503,building,yes,regular
358060513,building,yes,regular
358060523,building,yes,regular
358060545,building,yes,regular
358060567,building,yes,regular
358060588,building,yes,regular
358060598,building,yes,regular
358060608,building,yes,regular
358060618,building,yes,regular
358060628,building,yes,regular
358060638,building,yes,regular
358060648,building,yes,regular
358060663,building,yes,regular
358062976,building,yes,regular
358062995,building,yes,regular
358063006,building,yes,regular
358063025,building,yes,regular
358063045,building,yes,regular
358063066,building,yes,regular
358063103,building,yes,regular
358063136,building,yes,regular
358063166,building,yes,regular
358063189,building,yes,regular
358063210,building,yes,regular
358063232,building,yes,regular
358063253,building,yes,regular
358063273,building,yes,regular
358063294,building,yes,regular
358063317,building,yes,regular
358063333,building,yes,regular
358063355,building,yes,regular
358063376,building,yes,regular
358063392,building,yes,regular
358063402,building,yes,regular
358063412,building,yes,regular
358063422,building,yes,regular
358063438,building,yes,regular
358063448,building,yes,regular
358063462,building,yes,regular
358063481,building,yes,regular
358084035,building,yes,regular
358084060,building,yes,regular
358084084,building,yes,regular
358084117,building,yes,regular
358084146,building,yes,regular
358084175,building,yes,regular
358084203,building,yes,regular
358084235,building,yes,regular
358084263,building,yes,regular
358084287,building,yes,regular
358084314,building,yes,regular
358084342,building,yes,regular
358084373,building,yes,regular
358084399,building,yes,regular
358084439,building,yes,regular
358084466,building,yes,regular
358084492,building,yes,regular
358084517,building,yes,regular
358087772,building,yes,regular
358087782,building,yes,regular
358087792,building,yes,regular
358087805,building,yes,regular
358087825,building,yes,regular
358087844,building,yes,regular
358087862,building,yes,regular
358087878,building,yes,regular
358087895,building,yes,regular
358087912,building,yes,regular
358087926,building,yes,regular
358087936,building,yes,regular
358088700,building,yes,regular
358088717,building,yes,regular
358088727,building,yes,regular
358088737,building,yes,regular
358088750,building,yes,regular
358088765,building,yes,regular
358088775,building,yes,regular
358088785,building,yes,regular
358088795,building,yes,regular
358088805,building,yes,regular
358088815,building,yes,regular
358088826,building,yes,regular
358088836,building,yes,regular
358088846,building,yes,regular
358088856,building,yes,regular
358088866,building,yes,regular
358088876,building,yes,regular
358088890,building,yes,regular
358088912,building,yes,regular
358088932,building,yes,regular
358088954,building,yes,regular
358090713,building,yes,regular
358090723,building,yes,regular
358090733,building,yes,regular
358090743,building,yes,regular
358090753,building,yes,regular
358090764,building,yes,regular
358090774,building,yes,regular
358090784,building,yes,regular
358090799,building,yes,regular
358090809,building,yes,regular
358090819,building,yes,regular
358090829,building,yes,regular
358090839,building,yes,regular
358090850,building,yes,regular
358091268,building,yes,regular
358091278,building,yes,regular
358091289,building,yes,regular
358091305,building,yes,regular
358091321,building,yes,regular
358091331,building,yes,regular
358091341,building,yes,regular
358091351,building,yes,regular
358091361,building,yes,regular
358091371,building,yes,regular
358091381,building,yes,regular
358091396,building,yes,regular
358091416,building,yes,regular
358091436,building,yes,regular
358091456,building,yes,regular
358091476,building,yes,regular
358091496,building,yes,regular
358091516,building,yes,regular
358091540,building,yes,regular
358091559,building,yes,regular
358091579,building,yes,regular
358091590,building,yes,regular
358091600,building,yes,regular
358091610,building,yes,regular
358091620,building,yes,regular
358091630,building,yes,regular
358091640,building,yes,regular
358091651,building,yes,regular
358091661,building,yes,regular
358091671,building,yes,regular
358091681,building,yes,regular
358091692,building,yes,regular
358091702,building,yes,regular
358091712,building,yes,regular
358091722,building,yes,regular
358091733,building,yes,regular
358097000,building,yes,regular
358097010,building,yes,regular
358097020,building,yes,regular
358097030,building,yes,regular
358097041,building,yes,regular
358097280,building,yes,regular
358097306,building,yes,regular
358097324,building,yes,regular
358097335,building,yes,regular
358097345,building,yes,regular
358097356,building,yes,regular
358097367,building,yes,regular
358097377,building,yes,regular
358097387,building,yes,regular
358097397,building,yes,regular
358097407,building,yes,regular
358097417,building,yes,regular
358097427,building,yes,regular
358097437,building,yes,regular
358097447,building,yes,regular
358097457,building,yes,regular
358097467,building,yes,regular
358097477,building,yes,regular
358097487,building,yes,regular
358097497,building,yes,regular
358097508,building,yes,regular
358097522,building,yes,regular
358097537,building,yes,regular
